row_no,logline,parsed_logline,parameter_list,month,day,time,host,process_name,process_subtype,process_pid,remote_host,user_value,tty,tt,anomaly_label,anomaly_score,is_anomaly
70,Jun 15 20:05:31 combo sshd(pam_unix)[24140]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '15', '20:05:31', 'sshd(pam_unix)[24140]:', 'tty=NODEVssh', 'rhost=d211-116-254-214.rev.krline.net']",Jun,15,20:05:31,combo,sshd,pam_unix,24140,d211-116-254-214.rev.krline.net,,NODEVssh,NODEVssh,1,-4.327170708235144,False
71,Jun 15 20:05:31 combo sshd(pam_unix)[24139]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '15', '20:05:31', 'sshd(pam_unix)[24139]:']",Jun,15,20:05:31,combo,sshd,pam_unix,24139,,,,,1,-5.650333693542535,False
72,Jun 15 20:05:31 combo sshd(pam_unix)[24139]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '15', '20:05:31', 'sshd(pam_unix)[24139]:', 'tty=NODEVssh', 'rhost=d211-116-254-214.rev.krline.net']",Jun,15,20:05:31,combo,sshd,pam_unix,24139,d211-116-254-214.rev.krline.net,,NODEVssh,NODEVssh,1,-4.327514855180482,False
73,Jun 16 04:10:22 combo su(pam_unix)[25178]: session opened for user cyrus by (uid=0),* * * combo * session opened for user * by *,"['Jun', '16', '04:10:22', 'su(pam_unix)[25178]:', 'cyrus', '(uid=0)']",Jun,16,04:10:22,combo,su,pam_unix,25178,,,,,1,-6.051413829756129,False
74,Jun 16 04:10:23 combo su(pam_unix)[25178]: session closed for user cyrus,* * * combo * session closed for user *,"['Jun', '16', '04:10:23', 'su(pam_unix)[25178]:', 'cyrus']",Jun,16,04:10:23,combo,su,pam_unix,25178,,,,,1,-4.666268874627441,False
75,Jun 16 04:10:24 combo logrotate: ALERT exited abnormally with [1],* * * combo logrotate: ALERT exited abnormally with [1],"['Jun', '16', '04:10:24']",Jun,16,04:10:24,combo,logrotate,,,,,,,1,-3.6553621462042685,False
76,Jun 16 04:16:17 combo su(pam_unix)[25548]: session opened for user news by (uid=0),* * * combo * session opened for user * by *,"['Jun', '16', '04:16:17', 'su(pam_unix)[25548]:', 'news', '(uid=0)']",Jun,16,04:16:17,combo,su,pam_unix,25548,,,,,1,-5.762942069873397,False
77,Jun 16 04:16:18 combo su(pam_unix)[25548]: session closed for user news,* * * combo * session closed for user *,"['Jun', '16', '04:16:18', 'su(pam_unix)[25548]:', 'news']",Jun,16,04:16:18,combo,su,pam_unix,25548,,,,,1,-4.3241833244344505,False
78,Jun 17 04:03:33 combo su(pam_unix)[27953]: session opened for user cyrus by (uid=0),* * * combo * session opened for user * by *,"['Jun', '17', '04:03:33', 'su(pam_unix)[27953]:', 'cyrus', '(uid=0)']",Jun,17,04:03:33,combo,su,pam_unix,27953,,,,,1,-4.602243573509533,False
79,Jun 17 04:03:34 combo su(pam_unix)[27953]: session closed for user cyrus,* * * combo * session closed for user *,"['Jun', '17', '04:03:34', 'su(pam_unix)[27953]:', 'cyrus']",Jun,17,04:03:34,combo,su,pam_unix,27953,,,,,1,-3.156941918456994,False
80,Jun 17 04:03:36 combo logrotate: ALERT exited abnormally with [1],* * * combo logrotate: ALERT exited abnormally with [1],"['Jun', '17', '04:03:36']",Jun,17,04:03:36,combo,logrotate,,,,,,,1,-3.8654640431437173,False
81,Jun 17 04:09:43 combo su(pam_unix)[29190]: session opened for user news by (uid=0),* * * combo * session opened for user * by *,"['Jun', '17', '04:09:43', 'su(pam_unix)[29190]:', 'news', '(uid=0)']",Jun,17,04:09:43,combo,su,pam_unix,29190,,,,,1,-3.706322997417203,False
82,Jun 17 04:09:45 combo su(pam_unix)[29190]: session closed for user news,* * * combo * session closed for user *,"['Jun', '17', '04:09:45', 'su(pam_unix)[29190]:', 'news']",Jun,17,04:09:45,combo,su,pam_unix,29190,,,,,1,-2.1908093972546467,False
83,Jun 17 07:07:00 combo ftpd[29504]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29504]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29504,,,,,1,-3.9021111738493914,False
84,Jun 17 07:07:00 combo ftpd[29508]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29508]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29508,,,,,1,-3.8999381675867397,False
85,Jun 17 07:07:00 combo ftpd[29507]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29507]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29507,,,,,1,-3.9004814906081506,False
86,Jun 17 07:07:00 combo ftpd[29505]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29505]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29505,,,,,1,-3.9015679937410113,False
87,Jun 17 07:07:00 combo ftpd[29506]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29506]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29506,,,,,1,-3.9010247659934123,False
88,Jun 17 07:07:00 combo ftpd[29509]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:00', 'ftpd[29509]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:00']",Jun,17,07:07:00,combo,ftpd,,29509,,,,,1,-3.8993947969307428,False
89,Jun 17 07:07:02 combo ftpd[29510]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:02', 'ftpd[29510]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:02']",Jun,17,07:07:02,combo,ftpd,,29510,,,,,1,-3.898851378641531,False
90,Jun 17 07:07:04 combo ftpd[29511]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '07:07:04', 'ftpd[29511]:', '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', '17', '07:07:04']",Jun,17,07:07:04,combo,ftpd,,29511,,,,,1,-3.8983079127207674,False
91,Jun 17 19:43:13 combo sshd(pam_unix)[30565]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jun', '17', '19:43:13', 'sshd(pam_unix)[30565]:', 'rhost=211.46.224.253', 'user=guest']",Jun,17,19:43:13,combo,sshd,pam_unix,30565,211.46.224.253,guest,NODEVssh,NODEVssh,-1,2.148569503179324,True
92,Jun 17 20:29:26 combo sshd(pam_unix)[30631]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '17', '20:29:26', 'sshd(pam_unix)[30631]:', 'test', '(uid=509)']",Jun,17,20:29:26,combo,sshd,pam_unix,30631,,,,,1,-4.668738308363125,False
93,Jun 17 20:34:57 combo sshd(pam_unix)[30631]: session closed for user test,* * * combo * session closed for user *,"['Jun', '17', '20:34:57', 'sshd(pam_unix)[30631]:', 'test']",Jun,17,20:34:57,combo,sshd,pam_unix,30631,,,,,1,-2.7516842058363835,False
94,Jun 17 20:55:06 combo ftpd[30755]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:06', 'ftpd[30755]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:06']",Jun,17,20:55:06,combo,ftpd,,30755,,,,,1,-1.2370151815059316,False
95,Jun 17 20:55:06 combo ftpd[30754]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:06', 'ftpd[30754]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:06']",Jun,17,20:55:06,combo,ftpd,,30754,,,,,1,-1.237579369303333,False
96,Jun 17 20:55:06 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:06', 'ftpd[30753]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:06']",Jun,17,20:55:06,combo,ftpd,,30753,,,,,1,-1.2381435127734122,False
97,Jun 17 20:55:06 combo ftpd[30756]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:06', 'ftpd[30756]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:06']",Jun,17,20:55:06,combo,ftpd,,30756,,,,,1,-1.2364509493827995,False
98,Jun 17 20:55:06 combo ftpd[30757]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:06', 'ftpd[30757]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:06']",Jun,17,20:55:06,combo,ftpd,,30757,,,,,1,-1.2358866729355142,False
99,Jun 17 20:55:07 combo ftpd[30758]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:07', 'ftpd[30758]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:07']",Jun,17,20:55:07,combo,ftpd,,30758,,,,,1,-1.2353223521658165,False
100,Jun 17 20:55:07 combo ftpd[30759]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['17', '20:55:07', 'ftpd[30759]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', '17', '20:55:07']",Jun,17,20:55:07,combo,ftpd,,30759,,,,,1,-1.2347579870752057,False
101,Jun 18 01:30:59 combo sshd(pam_unix)[31201]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31201]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31201,,,,,1,-1.5558598217640593,False
102,Jun 18 01:30:59 combo sshd(pam_unix)[31201]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31201]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31201,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,1,-8.060972533030508e-06,False
103,Jun 18 01:30:59 combo sshd(pam_unix)[31199]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31199]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31199,,,,,1,-1.5574072019595349,False
104,Jun 18 01:30:59 combo sshd(pam_unix)[31199]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31199]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31199,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,1,-0.0013340496629865584,False
105,Jun 18 01:30:59 combo sshd(pam_unix)[31198]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31198]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31198,,,,,1,-1.5581808371258532,False
106,Jun 18 01:30:59 combo sshd(pam_unix)[31198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31198]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31198,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,1,-0.001996979330769477,False
107,Jun 18 01:30:59 combo sshd(pam_unix)[31202]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31202]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31202,,,,,1,-1.5550860767392365,False
108,Jun 18 01:30:59 combo sshd(pam_unix)[31202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31202]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31202,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.0006549980456256321,True
109,Jun 18 01:30:59 combo sshd(pam_unix)[31205]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31205]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31205,,,,,1,-1.5527646219827531,False
110,Jun 18 01:30:59 combo sshd(pam_unix)[31205]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31205]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31205,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.0026444337649209615,True
111,Jun 18 01:30:59 combo sshd(pam_unix)[31200]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31200]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31200,,,,,1,-1.556633530171581,False
112,Jun 18 01:30:59 combo sshd(pam_unix)[31200]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31200]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31200,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,1,-0.0006710768761308827,False
113,Jun 18 01:30:59 combo sshd(pam_unix)[31206]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31206]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31206,,,,,1,-1.5519907305105676,False
114,Jun 18 01:30:59 combo sshd(pam_unix)[31206]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31206]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31206,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.0033076652188910316,True
115,Jun 18 01:30:59 combo sshd(pam_unix)[31204]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31204]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31204,,,,,1,-1.5535384768463913,False
116,Jun 18 01:30:59 combo sshd(pam_unix)[31204]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31204]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31204,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.001981245416587285,True
117,Jun 18 01:30:59 combo sshd(pam_unix)[31203]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31203]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31203,,,,,1,-1.554312295099237,False
118,Jun 18 01:30:59 combo sshd(pam_unix)[31203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31203]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31203,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.0013181001760287359,True
119,Jun 18 01:30:59 combo sshd(pam_unix)[31207]: check pass; user unknown,* * * combo * check pass; user unknown,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31207]:']",Jun,18,01:30:59,combo,sshd,pam_unix,31207,,,,,1,-1.5512168024319806,False
120,Jun 18 01:30:59 combo sshd(pam_unix)[31207]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,* * * combo * authentication failure; logname= uid=0 euid=0 * ruser= *,"['Jun', '18', '01:30:59', 'sshd(pam_unix)[31207]:', 'tty=NODEVssh', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']",Jun,18,01:30:59,combo,sshd,pam_unix,31207,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,,NODEVssh,NODEVssh,-1,0.003970939776316129,True
121,Jun 18 02:08:10 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31272]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31272,,,,,1,-0.7719342825877646,False
122,Jun 18 02:08:10 combo ftpd[31273]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31273]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31273,,,,,1,-0.7713507382084686,False
123,Jun 18 02:08:10 combo ftpd[31274]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31274]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31274,,,,,1,-0.7707671504443283,False
124,Jun 18 02:08:10 combo ftpd[31275]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31275]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31275,,,,,1,-0.7701835192970989,False
125,Jun 18 02:08:10 combo ftpd[31276]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31276]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31276,,,,,1,-0.7695998447684431,False
126,Jun 18 02:08:10 combo ftpd[31277]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31277]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31277,,,,,1,-0.769016126859988,False
127,Jun 18 02:08:10 combo ftpd[31278]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:10', 'ftpd[31278]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:10']",Jun,18,02:08:10,combo,ftpd,,31278,,,,,1,-0.768432365573517,False
128,Jun 18 02:08:11 combo ftpd[31279]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:11', 'ftpd[31279]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:11']",Jun,18,02:08:11,combo,ftpd,,31279,,,,,1,-0.7678485609105863,False
129,Jun 18 02:08:11 combo ftpd[31280]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jun * * combo * connection from * * at * Jun * * 2005,"['18', '02:08:11', 'ftpd[31280]:', '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', '18', '02:08:11']",Jun,18,02:08:11,combo,ftpd,,31280,,,,,1,-0.7672647128730006,False
